"वैज्ञानिकले बनाए यस्तो रोबोट, जसले कसरत गर्दा पसिना निकाल्छ (भिडियाेसहित)","['वैज्ञानिकहरुले एउटा यस्तो मानवजस्तै रोबोट अर्थात् ह्युमनोइड रोबोट तयार पारेका छन् , जसले मानिसले जस्तै पुसअप, सिट अपलगायतका व्यायाम गर्न सक्दछ ।', 'अझ सबैभन्दा रोचक कुरा त के भने यो रोबोटको शरीरबाट व्यायाम गर्दा मानिसको शरीरबाट जस्तै गरी पसिना निस्किन्छ ।', 'यो रोबोटमा एउटा यस्तो कृत्रिम सिस्टम लगाइएको छ जसका कारण उसको जिउबाट पसिना निस्किन्छ । शारीरिक रुपमा यो रोबोटले पूर्णरुपमा मानव शरीरले जस्तै काम गर्दछ ।', 'जापानको युनिभर्सिटी अफ टोकियोका वैज्ञानिकहरुले बनाएको यो रोबोटको नाम केंगोरो हो । यसलाई क्र्यास टेष्टमा प्रयोग गर्न सकिन्छ । यसका साथै यो रोबोटको प्रयोग खेलाडी तथा धावकहरुका मांशपेशीको विश्लेषणमा पनि गर्न सकिन्छ ।', 'वैज्ञानिकको यो टोलीले पछिल्ला केही वर्षयता मानवस्वरुप रोबोटको विकाश गर्ने काम गरिरहेको छ । यस टोलीले सन् २००१ यता विकास गरेका रोबोटको सिरिजमा केंगेरो सबैभन्दा अत्याधुनिक रहेको बताइएको छ ।', 'यो रोबोटको शरीरबाट पसिना आउने हुनाले यसले रोबोटलाई बढि तात्नबाट बचाउँदछ । साथै यसले मानिसले जस्तै केही चाल चाल्न तथा व्यायाम गर्न पनि सक्दछ ।', '', 'एजेन्सीको सहयोगमा']"
एनसेलको फोरजी सेवा अब लाहान र धनगढीमा,"['२२ पुस, काठमाडौं । देशकै वृहदचौथो पुस्ताको मोवाइल सेवा (फोरजी) कभरेजलाई थपविस्तार गर्दै, एनसेल प्राइभेट लिमिटेडले आफ्नो फोरजीअर्थात लङ्ग टर्म इभोलुसन (एलटिई) सेवा लाहान (सिराहा) र धनगढी (कैलाली) मा पनि विस्तार गरेको छ । आइतबार (पौष २३) देखि यी दुई शहरहरुमा फोरजी सेवा संचालनमा आउने कम्पनीले जनाएको छ ।', 'सेवा विस्तारसँगै एनसेलको फोरजी सिम तथा फोरजी सेवा सपोर्ट गर्ने मोवाइल सेट प्रयोग गर्ने सबै पि्रपेड तथा पोस्टपेड ग्राहकले अब लाहान र धनगढीमा पनि दु्रतगतिको मोवाइल ब्रोडब्याण्ड सेवाको मजाका साथै यसबाट लाभलिन सक्नेछन् । यो सेवाविस्तारसँगै एनसेलको फोरजी सेवा देशको विभिन्न २१ शहरमा पुगेको छ र एनसेल फोरजी सेवाको पहुँच १५५ भन्दा बढि जनसंख्यामापुगेको छ ।', '“अझधेरै मानिसलाई नयाँ प्रविधिमा आधारित दु्रतगतिको मोबाइल ब्रोडब्याण्ड सेवामा पहुँच सुनिश्चित गर्दै, थप २ शहरहरु लाहान र धनगढीमा पनिफोरजी सेवाप्रदानगर्न पाउँदा हामीनिकै हषिर्त छौं,” एनसेलकाकर्पोरेट सर्भिसेज् निर्देशक प्रणय आचार्यले भने । ”राष्ट्रिय ब्रोडब्याण्ड नीतिले लिएका लक्ष्य प्राप्ति तथा डिजिटल नेपाल निर्माणमा योगदान पुर्याउदै, आˆनो प्रतिवद्धता बमोजिम हामी जनसंख्याको १५ प्रतिशतभन्दा बढिमा यो सेवाको पहुँच सुनिश्चितगर्न सफलभएका छौ ।”', 'जेठ १८ देखि सुरु भएको एनसेलको फोरजी सेवाहाल काठमाडौ उपत्यका (नगरकोट सहित), बनेपा, धुलिखेल, पोखरा, दमौली, विराटनगर, विर्तामोड, दमक, धरान, भरतपुर, हेटौडा, विरगंज, भैरहवा, बुटवल, कोहलपुर, नेपालगञ्ज र विरेन्द्रनगरमा उपलब्ध छ ।', 'आˆनो सिम कार्डलाई अझै फोरजीमा परिवर्तन नगरेका ग्राहकले नजिकैको एनसेल सेन्टरमा गई आफूले प्रयोग गरीरहेको सिमलाई फोरजीचल्ने सिम (युसिम) सँग मात्र रु १ शुल्कतिरेर साट्न सक्छन् । ग्राहकले आˆनो नागरिकतावा सवारी चालक अनुमतिपत्र पेश गरी सिम साट्न सक्छन् । यसरी सिम परिवर्तन गर्दा ग्राहकको मोवाइलनम्बरमा कुनै परिवर्तन हुने छैन । साथै ग्राहकले १ जिबीफोरजी डेटा पनिप्राप्तगर्नेछन् । प्राप्तडेटा ३ दिनको लागिमान्य हुनेछ ।', 'यसका साथै फोरजी सेवा प्रयोग गर्ने ग्राहकले ‘बाइवान गेट वानपि|m’योजनाअन्तर्गत कुनै पनि डेटा प्याकको खरिदमा त्यही भोलुम बराबरको फोरजी डेटा बोनस स्वरुप प्राप्त गर्न सक्नेछन् । यसरी प्राप्त फोरजी डेटा बोनस ग्राहकले फोरजी नेटवर्कमा प्रयोग गर्न सक्छन् । यससँगै एनसेलले योण्डर म्युजिकएपमा ३० दिन सम्म निःशुल्क अनलाईन गीत सुन्न तथा डाउनलोड गर्न सकिने सुविधा प्रदान गरेको छ ।', 'ग्राहकले एस्टि्रक्स३२४हृयास डायल गरी योण्डर म्युजिकको निःशुल्क मजा लिन सक्नेछन् । योण्डर म्युजिक २ करोड भन्दा बढि गीतहरु रहेको एक वृहद डिजिटल लाइब्रेरी हो, जसमा १५,००० भन्दा बढि नेपाली गीत संगीतहरु पनि उपलब्ध छन् । ग्राहकले अंग्रेजीमा ‘क्यु’ टाइप गरी ३२४ मा एसएमएस पठाई आˆनो सिम फोरजी सिम हो की होइनभन्ने जानकारी प्राप्त गर्न सक्छन् ।', 'फोरजी/एलटिई प्रविधिअन्र्तगत पि|mक्वेन्सीको प्रभावकारीतामा सुधार भई उच्चगतिको इन्टरनेट सेवा उपलब्ध हुने भएकाले ग्राहकले आˆनो मोवाइल डिभाइसमा अझ धेरै र राम्राएप्लिकेसनहरु प्रयोग गर्न, तत्काल महत्पपूर्ण ठूला फाइलहरु आदान-प्रदानगर्न, उच्च गुणस्तरका भिडियो सामाग्रीहरु सजिलै हेर्न लगायतका कामहरु गर्न सक्नेछन् ।', 'एनसेलले आˆनो फोरजी सेवा अझ विस्तार गर्दै, ग्राहकलाई दु्रतगतिको मोवाइल ब्रोडब्याण्डले ल्याउने नयाँ अवसरहरुबाट लाभपुर्याउने लक्ष्यलिई विभिन्न शहरहरुमा नेटवर्क परीक्षण गरीरहेको छ ।']"
‘नोकिया ८’लाई फोर्ब्स स्मार्टफोन अफ द इयर,"['२२ पुस, काठमाडौं । नोकिया ८ लाई फोर्ब्सले “स्मार्टफोन अफ द ईयर २०१७” घोषित गरिएको छ । थुप्रै स्मार्टफोनहरु मध्ये नोकिया ८ साथै आईफोन एक्स, सामसङ्ग ग्यालेक्सी एस८ एज प्लस र पिक्सल २ एक्सएल पनि २०१७ को स्मार्टफोन अफ द ईयरमा नाम सूचिकृत भएको छ ।', 'वर्ष २०१७ मा एच्एमडी ग्लोबलले नोकियासँग मिलेर नोकियाको पहिलो एण्ड्रोइड- पावर स्मार्टफोनको परिचय बजारमा गराएका हुन् ।', 'नोकियाको नयाँ हान्डसेट नोकिया ८ हाई-इन्ड एण्ड्रोइड स्मार्टफोनमा गनिन्छ । स्मार्टफोन अफ द ईयर २०१७ को लागि फोनको डिजाइन र फङ्सन मात्र नहेरी फोनले बजारमा ल्याएको चहलपहल र फोनमा उपलब्ध गराईएको नयाँ सुविधाहरुलाई पनि मूल्याङ्कन गरिएको हो ।', 'हाई-इन्ड स्मार्टफोनहरुको बजारमा धेरै होडबाजीे चलेको छ । २०१७ मा आईफोन एक्स, र एस ८ पिक्सल २ जस्ता नयाँ स्मार्टफोनहरुले ग्राहकहरुको ध्यान तानेका थियो ।एच्.एम.डी ग्लोबलले नोकियाको पहिलो एण्ड्रोइड -पावर स्मार्टफोन निकाली नोकिया ६ बाट ग्राहकहरुलाई आकषिर्त गराएका थिए ।', 'जब नोकिया ८ बजारमा आए ग्राहकहरु नोकिया प्रति अझै प्रभावित हुन पुगे । नोकिया ८ को विशेषताहरु हेर्दा यसमा धेरै अनुसन्धान र मेहिनेत लागेको देखिन्छ ।', 'नोकिया ८ ले ल्याएको “बोथि” अर्थात दुई तर्फी लाईभ भिडियो स्टि्रमिङ्गको विशेषताले नै नोकिया ८ लाई एक उत्कृष्ट स्मार्टफोनको चिनारी दिएको छ ।', 'अन्य विशेषता मध्ये यसमा रहेको क्वालकमको स्नापड्रागन ८३५ र एण्ड्रोइड ओरियो अपडेटले पनि यसको उत्कृष्टता बढाएको छ । नोकिया ओजेड्ओ स्पासियल ३६० डिग्री अडियो भएको पहिलो स्मार्टफोन पनि नोकिया ८ हो । फोनमा प्रशस्त स्ट्रोरेज भएकाले आˆनो फोटोहरु गुगल फोटोमा राख्न सकिन्छ ।', 'नोकिया ८ मा पाईने डबल – लेन्स क्यामेरा (जाईसिस् अप्टिक्स) को साथ खिचिने तस्बिर , क्वालकमको क्विक चार्जले हुने छिटो चार्जिङको व्यवस्था , एण्ड्रोइड ओरियो भएकाले फोनमा निरन्तर हुने अपडेट र साथै नोकिया ८ को युएसबी-सी द्वारा हुने सजिलो कनेक्टिभिटिका कारण यो स्मार्टफोनलाई फोब्र्सले स्मार्टफोन अफ द ईयर २०१७ नाम दिएका हुन् ।', 'एच्.एम.डी ग्लोबल र नोकियाले राम्रो र भरपर्दो स्मार्टफोन बनाउँदै ग्राहकहरुको रुचि र सम्मान पाएका छन् ।', 'अन्य स्मार्टफोनहरु मध्ये नोकिया ८ लाई स्मार्टफोन अफ द ईयर २०१७ घोषणा गरिएको नोकियाको लागि गर्वको कुरा हो । डिजाइन र फङसनमा मात्रै नहेेरी नोकियाको पुरै ˆलागसिप मार्केटमा ल्याएको प्रतिस्पर्दाद्धारा नोकिया ८ लाईर् स्मार्टफोन अफ द ईयर २०१७ घोषित गरिएको हो ।']"
अन्तरिक्षमा गएपछि किन बढ्छ मान्छेको उचाईँ ?,"['तिन हप्ता अघिमात्रै अन्तरीक्ष स्टेसनमा आइपुगेका एक जापानी अन्तरिक्षयात्रीले आफ्नो जिउ ९ सेन्टिमिटरले लम्बिएको भनाई सच्चाएका छन् । साथै उनले मापनको गल्तीले गर्दा यस्तो भएको भन्दै माफी मागेका छन् ।', 'आफु वास्तवमा २ सेन्टिमिटर मात्रले अग्लो भएको भएको तर नापमा गल्ती हुँदा ९ सेन्टिमिटर हुन गएको उनले बताएका छन् ।', 'जापानी अन्तरीक्षयात्री नोरिसिगे कानाइले टि्वटमार्फत यस्तो बताएका छन् ।', 'अन्तरीक्षमा गएपछि ९ सेमी अग्लो भएको भनी उनले यसअघि टि्वट गरेपछि त्यसले विश्वभर नै चर्चा कमाएको थियो\xa0 । वैज्ञानिकहरुका अनुसार अन्तरीक्षमा गइसकेपछि यात्रीको सरीर औषतमा २ देखि ५ सेमीले अग्लो हुनु स्वभाविकै हो । तर जापानी अन्तरीक्षयात्री कानाईले चाहीँ आफु ९ सेमी अग्लो भएको जिकिर गरेका थिए ।', 'उनले टि्वट गरी लेखेका थिए, ‘गुड मर्निङ सबैजनालाई । मैले आज एउटा महत्वपूर्ण घोषणा गर्दैछु । हामी अन्तरीक्षमा पुगेपछि हाम्रो जिउको नाम लिएका थियौँ । र, ओहो म त ९ सेमीले बढेछु ।’जम्मा ३ हप्तामै बिरुवा जस्तै गरी आफु बढेको उनले बताएका थिए ।', 'उनको यो टि्वटको दाबी गलत रहेको भनी सर्वत्र आलोचना भएपछि उनले अर्को टि्वट गर्दै लेखेका छन्, ‘आफ्नो जिउको बढोत्तरीको विषयमा रुसी कमान्डरले शंका व्यक्त गरेपछि आफुले तत्कालै पुन आफ्नो जिउ नाप्दा आफ्नो जिउ पृथ्वीमा भन्दा केवल २ सेमी मात्र लामो रहेको पाएँ ।’ साथै उनले मापनको गल्तीका कारण सुरुमा ९ सेमी बढेको देखिएको प्रष्ट पारेका छन् ।', 'वैज्ञानिकहरुका अनुसार अन्तरीक्षमा गुरुत्व बलको अभाव हुने हुँदा मेरुदण्डका हड्डीहरुबीचको ठाउँ फैलिने गर्दछ, जसका कारण मानिसको उचाई बढ्दछ ।', 'अन्तरीक्षमा केही बढेका अन्तरीक्षयात्रीहरु पृथ्वीमा फर्किसकेपछि भने केही समयमै पहिलेकै उचाइमा र्झदछन् । बीबीसी', '', '', '']"
"यस्तो कार, जसलाई ट्राफिक जामले रोक्दैन","['आफू चढेको गाडि जाममा फसेको बेला तपाइँ हामीले कल्पना गर्छौँ कि यदि यो गाडी जमिनबाट माथि उठेर फुत्त जामभन्दा अघि पुग्यो भने कत्ति मज्जा हुने थियो ।', 'त्यो कल्पना मनभित्रै राखेर हामी जाम खुल्ने आशामा गाडिभित्रै झोक्राइरहन्छौँ । तर अबचाहिँ त्यस्तो कल्पना पनि यथार्थ बन्दैछ ।', 'अमेरिकामा एउटा यस्तो गाडी बनाइएको छ जसलार्इ जामले कुनै असर पार्दैन । त्यो गाडी जामबाट मुक्त भएर अगाडि बढ्न सक्दछ । किनकि उक्त प्रविधिले गाडीलाई जाममा फसेका गाडीभन्दा माथिबाट कुँदाउँछ ।', 'अमेरिकाको क्यालिफोर्नियास्थित लेनकेस्टर सहरका मानिसहरु प्रायः त्यहाँको सडकमा हुने जामबाट वाक्क हुन्छन् । सदाझैँ जब एक विहान मानिसहरु त्यस्तै जाममा फसेर उँघिरहेका थिए तब त्यसबीचमा कुँदिरहेको एउटा टक्लू कारलाई देखेर तीनछक परे । भीडमा रहेको त्यो कारका पांग्राहरु एकाएक माथि उठ्न थाले अनि त्यो कार यति मात्र उचालियो कि जामबाट फुत्किने बाटो आफैं बनायो ।', '', 'मानिसहरुले हेर्दा हेर्दै र कुरो बुझ्न नपाउँदै त्यो कार जाममा फसेका अन्य कारको माथिबाट बाहिर निस्कियो ।', 'उक्त कारमा एक विशेष खालको हाइड्रोलिक सिस्टम जडान गरिएको छ । उक्त सिस्टमकै कारण कारको पांग्रा बाहेक अन्य भाग जमिनबाट निकै माथि उठ्छ र जमिनमा रहेका पांग्राले साँघुरो बाटोबाट समेत कारलाई अगाडि बढाउँदछ । जसका कारण उक्त कार अन्य कारभन्दा निकै माथि रहँदै गुड्न सक्दछ ।हेर्नुस् भिडियाे', 'एजेन्सी']"
"फेसबुकको न्यूजफिडमा परिवर्तन हुने, व्यवसायिक पोष्टलाई कम प्राथमिकता","['फेसबुकले व्यवसाय, ब्रान्ड र मिडियाका पोस्टहरुलाई कम महत्व दिने गरी आफ्नो न्यूज फिडमा परिवर्तन गर्ने भएको छ ।', 'यसको साटो पारिवारिक र साथीभाइबीचका कुराकानीलाई प्राथमिकतामा राखिने फेसबुकका प्रमुख कार्यकारी मार्क जुकरबर्गले आफ्नो पेजमा उल्लेख गरेका छन् ।', 'यसको परिणामस्वरुप व्यवसायिक संगठनहरुले आफ्नो पोष्टहरुको लोकपि्रयता घटेको महसुस गर्ने उनको स्वीकारोक्ति छ ।', 'आगामी केही हप्ताभित्र नयाँ परिवर्तन लागू भइसक्ने छ । ‘हामीले हाम्रो समुदायबाट के फिडब्याक पायौं भने व्यवसाय, ब्रान्ड र मिडियाका पोष्टहरुले हामीलाई एक अर्कासँग नजिक ल्याउने व्यक्तिगत क्षणहरुलाई ओझेलमा पारिदिए’ जुकरबर्गले लेखेका छन् ।', 'मानिसहरुको खुशीका लागि फेसबुक उपयोगी छ भनेर सुनिश्चित गर्नु आफूहरुको दायित्व रहेको उनले उल्लेख गरेका छन् । ‘नयाँ परिवर्तनपछि मानिसहरुले फेसबुकमा कम समय बिताउँदा पुग्छ,’ जुकरबर्ग भन्छन्, ‘तर उनीहरुले बिताएको समय बढी मूल्यवान हुनेछ ।’', 'यसअघिको पोष्टमा जुकरबर्गले सन् २०१८ मा फेसबुकलाई ‘ठीक’ बनाउने भन्दै यसको दुरुपयोग रोक्ने प्रतिवद्धता जनाएका थिए ।', 'फेसबुकलाई देश तथा राज्यहरुबाट जोगाउने पनि उनले बताए । हालैका विश्लेषणहरुले ईंगित गरेका छन् कि रुस लगायतका देशहरुले फेसबुकमा आएका विषयवस्तुलाई तोडमोड गर्ने गरेका छन् ।\ufeff']"
ग्यालेक्सी एस नाइन आउने हल्लाले एप्पललाई धक्का,"['यो मंगलबार एप्पल कम्पनीको शेयर मूल्यमा ३ प्रतिशतले गिरावट आयो । सन् २०१८ को पहिलो त्रैमासिकमा आइफोन एक्सको बिक्रि कम हुने अनुमानित तथ्यांक एप्पलले सार्वजनिक गर्न लागेको भन्ने खबर फैलिएसँगै एप्पलको शेयर मूल्यमा गिरावट आएको हो ।', 'ताइवानको इकोनोमिक डेली पत्रिकाका अनुसार सन् २०१८ को पहिलो त्रैमासिकमा ३ करोड आइफोन एक्स बिक्रि हुने अनुमानित तथ्यांक सहितको रिपोर्ट एप्पलले सार्वजनिक गर्ने तयारी गरेको छ । यसअघिको रिपोर्टमा एप्पलले उक्त त्रैमासिकमा ५ करोड आइफोन एक्स बिक्रि हुने अनुमानित तथ्यांक पेश गरेको थियो । यदि यसो भएमा आइफोन एक्स बिक्रिको सुपर साइकलको अपेक्षा गरेका लगानीकर्ता तथा एप्पल कम्पनीका लागि पनि ठूलो धक्का हुनेछ ।', 'अनुमानित बिक्रिको तथ्यांकमा न्यूनिकरण मात्र होइन, एप्पलले यस्तै अर्को धक्का पनि एकैसाथ अनुभव गरेको छ । आगामी वर्ष सन् २०१८ मा यसअघि अनुमान गरिएभन्दा अगावै सामसुङले ग्यालेक्सी एस नाइन स्मार्टफोन सार्वजनिक गर्ने खबर दक्षिण कोरियाली पत्रिकाले इटी न्यूजले छापेको छ । पत्रिकाका अनुसार सामसुङले ग्यालेक्सी एस नाइनका पार्टस् उत्पादनका लागि अर्डर गरिसकेको छ र स्मार्टफोनको उत्पादन जनवरीमै सुरु हुने अपेक्षा गरिएको छ ।', 'पत्रिकाका अनुसार आगामी २६ फेब्रुअरीबाट स्पेनमा सुरु हुने मोबाइल वल्र्ड कंग्रेसकै अवसरमा सामसुङले आफ्ना नयाँ स्मार्टफोन ग्यालेक्सी एस नाइन र एस नाइन प्लसको घोषणा गर्नेछ । सामसुङले स्मार्टफोनको प्रिअर्डर गरी उपभोक्ताले डिभाइस प्राप्त गर्न लामो समय कुर्नुपर्ने परम्परा हटाएर मार्च महिनाको सुरुमै एस नाइन सिरिजका स्मार्टफोन बजारमा ल्याउने पत्रिकाको दाबी छ ।', 'एप्पलका लागि खुसीको कुरा के हो भने अहिले उसको आइफोन एक्स स्मार्टफोन बजारको हिरो हो र आगामी वर्ष ग्यालेक्सी नाइन बजारमा नआएसम्म उसलाई चुनौति दिनसक्ने कुनैपनि एन्ड्रोइड फोन बजारमा उपलब्ध छैनन् अहिले । र, अर्को कुरा एप्पलको आइफोन एक्स र सामसुङले ल्याउने भनेको ग्यालेक्सी नाइनबीचको समय अन्तर ६ महिना भन्दा धेरै हुने भएकाले पनि आइफोन एक्स खरीद गर्न चाहनेहरुले किनिसकेको हुनेछन् । तर यस्तो सोँचेजस्तो सजिलो भने एप्पललाई भएन । नोभेम्बरमा लञ्च भएको आइफोन एक्स यसअघि अपेक्षा गरिएभन्दा एक महिना ढिलो भयो र यसको आपूर्ति पनि असाधारण रुपमा खराब रहेको छ । लञ्च डे मा उपभोक्ताले आइफोन प्राप्त गर्नु लगभग असम्भव नै बन्यो । बल्ल एक दुईहप्ता अगाडिबाट प्राप्त एप्पल स्टोरहरुले नियमित रुपमा आइफोन एक्स उपलब्ध गराउन सकेका छन् ।', 'त्यसैले आगामी वर्षको पहिलो त्रैमासिकमा हुने एप्पल एक्सको बिक्रिमा एप्पलको मुनाफा धेरै हदसम्म निर्भर हुनेछ । सन् २०१८ को पहिलो त्रैमासिकमा आइफोन एक्सको माग उच्च हुने आपूर्तिकर्ताहरुले बताउने गरेका छन् । तर यदि सामसुङले फेब्रुअरी महिनामै घोषणा गरी मार्च महिनाबाटै ग्यालेक्सी एस नाईन उपलब्ध गराएमा एप्पलको यो आशामा तुषारापात हुनेछ । अर्थात् पूरानो भैसकेको आइफोन एक्स किन्नुको साटो उपभोक्ताले ग्यालेक्सी एस नाइन किन्नेछन् । एजेन्सी']"
"प्ले स्टोरमा हुँदैछ परिवर्तन, अब ३२ बिटका एप नचल्ने","['गुगलले एप डेभलपर्सहरुलाई एक सूचना जारी गर्न सुरु गरेको छ । सन् २०१९ बाट गुगलको प्ले स्टोरमा एप्सका ६४ बिट भर्सन मात्र तयार गर्नको लागि गुगलले आग्रह गरेको छ ।', 'थाहै छ कि गुगलले एन्ड्रोइड ५ ललिपप अपरेटिङ सिस्टम लञ्च भएसँगै एन्ड्रोइड फोनले ६४ बिटका एप्स सपोर्ट गर्न थालेको थियो । तर ३२ बिटका विद्यमान एप्स पनि चलाउन सकिन्थ्यो र ती एपलाई डेभलपर्सले ६४ बिटमा परिणत गर्नु अनिवार्य थिएन । तर अबचाहिँ गुगल प्ले स्टोरमा ३२ बिटका एपको अस्तित्व रहनेछैन ।', 'गुगल डेभलपर्स ब्लगमा एन्ड्रोइडका प्रडक्ट म्यानेजर एडवर्ड कनिन्गमले एप्सलाई सुरक्षित तथा उत्कृष्ट बनाउने बारेका तीनवटा विषय बताएका छन् ।', 'पहिलो कदमका रुपमा उनले २०१८ को दोश्रो सत्रबाट गुगल प्लेका नयाँ एप्स तथा एप अपडेटहरु विद्यमान एन्ड्रोइड एपीआई मापदण्ड अनुरुप हुनुपर्नेछ । नयाँ एप्सका लागि यो गाइडलाइन सन् २०१८ को अगष्टबाट लागू हुनेछ जबकि विद्यमान पूराना एपका लागि सन् २०१८ को नोभेम्बरबाट यो लागू हुनेछ । यसका माध्यमबाट एप्सको सेक्योरिटी तथा परफर्मेन्स सुनिश्चित गर्न सकिने दाबी गुगलको छ ।', 'एप्सको ६४ बिट भर्सनका लागि सन् २०१९ को अगष्टमा गुगल प्लेलाई नयाँ एप्स तथा एप अपडेट आवश्यकता हुनेछ । अर्थात् डेभलपर्सले आफ्नो ३२ बिटवाला एप भर्सन पनि राख्न सक्नेछन् तर त्यससँगै उक्त एपको ६४ बिटवाला भर्सन अनिवार्य राख्नुपर्नेछ । गुगल प्ले एपको अथोराइजेसन गर्नका लागि हरेक एन्ड्रोइड प्याकेट किटसँगै केही सेक्योरिटी मेटाडाटा प्रेषित गरिनेछ । त्यो २०१८ को सुरुवातमै सुरु हुनेछ र यसका लागि डेभलपर्सले केही गर्नुपर्ने छैन ।', 'स्मरणरहोस्, एप्पलको आइओएस ११ मा ३२ बिटका एप सपोर्ट बन्द गरेसँगै गुगलले पनि सोही अनुसारको कदम चालेको हो ।', 'एप्पलले सन् २०१५ मै आइओएस एपका लागि ६४ बिटको कोड माग्न सुरु गरेको थियो ।', 'गुगल आफ्ना एन्ड्रोइड प्रयोगकर्ताका लागि गुगल प्ले स्टोर उत्कृष्ट बनाउन चाहन्छ । गत अगष्ट देखि प्रदर्शनका लागि गुगल प्लेमा श्रेणीकरणको सुरुवात पनि गरिएको छ ।', 'एजेन्सी']"
एउटा फोनमा दुई फेसबुक एकाउन्ट यसरी खोल्नुस्,"['', 'अधिकांश व्यक्तिहरुको फेसबुक एकाउन्ट एउटा मात्र हुन्छ । फेसबुकले पनि प्रत्येक प्रयोगकर्ताले एउटा मात्रै एकाउन्ट खोलुन् भन्ने चाहन्छ । यसको आशय ‘एउटा वास्तविक नाम एउटा एकाउन्ट’ होस भन्ने हो ।', 'तर, कसैले कारणवस दुईवटा एकाउन्ट खोल्नुपर्\u200dयो र दुवै एकाउन्ट एउटै एन्ड्रोइड फोनमा चलाउनुपर्\u200dयो भने ?', 'यसका लागि फेसबुकले नै सजिलो उपाय राखिदिएको छ । कम्पनीले खासमा दुईवटा फेसबुक एप्स उपलब्ध गराएको छ । होइन, हामी म्यासेन्जर एपको कुरा गरिरहेका छैनौं जसलाई तपाईं दुई फरक फेसबुक एन्काउन्ट लग इन गर्न प्रयोग गर्न सक्नुहुन्छ ।', '– आधिकारिक एप इन्स्टल गर्नुस् । यसमा आफ्नो प्रमुख फेसबुक अकाउन्ट प्रयोग गर्नु राम्रो हुन्छ ।', '-अब प्लेस्टोरबाट फेसबुक लाइट एप इन्स्टल गर्नुस् । फेसबुकले सन् २०१५ मा लन्च गरेको यो फेसबुकको कम डाटा प्रयोग गर्ने एप हो । आफ्नो दोस्रो एकाउन्ट फेसबुक लाइटमा लग इन गर्नुस् ।', 'दुईवटा एप्सको अनुभव अलिकति फरक हुनेछ । प्रमुख फेसबुक एपले जस्तो लाइट एपले धेरै सुविधाहरु दिँदैन । तर, यो हलुका हुन्छ र कम डाटा उपभोग गर्नुका साथै टू जी कनेक्सनमा कराम्रो काम गर्छ ।']"
आइफोन स्लो भएकोमा एप्पलले माग्यो माफी,"['काठमाडौं । पुराना मोडेलका केही आइफोन स्लो भएकोमा एप्पलले माफी मागेको छ ।', 'पुराना मोडलका आइफोन प्रयोगकर्ताले पछिल्ला दिनहरुमा फोन सुस्त बनेको गुनासो गरिरहेका छन् । कतिपयले त नयाँ आइफोन खरिदका लागि बाध्य पार्न पुराना मोडललाई स्लो बनाइएको हुनसक्ने आशंका समेत गरेका थिए ।', 'तर, एप्पलले भनेको छ कि ब्याट्रीको मूल्य कम गरिनेछ । साथै २०१८ मा सफ्टवेयर ल्याइने छ, जसले आइफोनको ब्याट्रीको अवस्था जाँच गर्न सघाउने छ ।', 'एप्पलले केही फोन स्लो गरिएको स्वीकार गरेको छ । तर, यो ब्याट्री टिकाइराख्न भएको बताएको छ । उसले आइफोन ६ वा त्यसपछिका संस्करणको आइफोनको ब्याट्री रिप्लेसको मूल्य ७९ डलरबाट २९ डलरमा झारेको छ ।', 'पुराना मोडलका आइफोनहरु स्लो भएपछि एप्पलविरुद्ध अमेरिकामा मात्र ८ वटा मुद्दा परेका छन् ।']"
